SAME_SEX_COUPLE	US_RAISED	ZPRURAL_CAT	CORESIDENT	GLBSTATUS	MARRIED	MET_THROUGH_AS_COWORKERS	MET_THROUGH_AS_NEIGHBORS	MET_THROUGH_FAMILY	MET_THROUGH_FRIENDS	PPHHHEAD	Q24_MET_ONLINE	Q31_1	Q31_2	Q31_3	Q31_4	Q31_5	Q31_6	Q31_7	Q31_8	Q32_INTERNET	PPMSACAT	PPNET	PARTNER_YRSED	Q9	RELATIONSHIP_QUALITY	RESPONDENT_MOM_YRSED	RESPONDENT_YRSED	ZPFORBORN_CAT	ZPNHBLACK_CAT	ZPNHWHITE_CAT	AGE_DIFFERENCE	CHILDREN_IN_HH	DISTANCEMOVED_10MI	GENDER_ATTRACTION	HHINC	HOW_LONG_AGO_FIRST_COHAB	HOW_LONG_AGO_FIRST_MET	HOW_LONG_AGO_FIRST_ROMANTIC	HOW_LONG_RELATIONSHIP	PARTNER_MOM_YRSED	PARTNER_YRSED	PPAGECAT	PPHOUSE	PPHOUSEHOLDSIZE	Q21A	Q21B	Q21C
0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	17	56	5	16	16	1	2	2	8	0	880	1	55000	-6	35	8	8	-6	17	5	1	1	29	56	-6
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	16	47	5	12	14	3	2	0	3	2	70	1	80000	13	14	14	14	12	16	4	1	4	36	36	37
0	1	-6	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	14	51	5	12	12	-6	-6	-6	5	0	1840	1	80000	32	33	32	32	12	14	5	4	2	23	24	24
0	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	12	44	4	12	12	0	0	3	2	3	20	1	80000	15	20	20	20	12	12	4	1	5	26	26	31
0	1	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	20	41	5	12	17	0	1	3	3	0	0	1	67250	3	5	5	5	12	20	3	1	3	39	39	41
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	13	58	5	12	16	3	3	0	3	0	150	1	37250	31	35	35	35	12	13	5	3	3	20	20	24
0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	14	43	4	5.5	12	3	2	0	1	0	20	1	37250	1	1	1	.75	12	14	3	3	1	43	43	43
0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	17	42	4	17	17	3	1	2	2	2	960	1	55000	13	14	14	14	16	17	3	2	4	30	30	31
0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	14	57	5	12	14	2	1	3	0	0	140	1	45000	32	34	34	34	12	14	5	1	3	23	23	25
0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	13	57	4	16	13	1	0	2	8	0	0	2	37250	7	10	10	10	12	13	4	1	1	39	39	42
1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	17	36	5	12	20	3	3	0	17	0	2420	3	112250	-6	1	1	1.5	16	17	4	2	2	52	52	-6
0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	12	36	4	12	12	1	0	3	7	0	10	1	67250	11	15	12	12	12	12	3	4	3	28	31	32
1	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	13	51	5	12	13	1	0	2	2	0	0	5	55000	10	10	10	10	7.5	13	4	1	1	43	43	43
0	1	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	16	54	5	13	17	0	0	3	9	0	1470	2	112250	3	5	4	4	17	16	5	1	2	58	59	60
0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	13	33	4	12	12	1	0	3	5	0	0	1	22250	-6	3	3	.15000000596	12	13	3	1	2	35	35	-6
1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	12	40	5	12	16	2	1	2	1	0	880	5	67250	-6	2	2	2.5	12	12	3	1	1	39	39	-6
1	1	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	1	1	16	47	4	20	20	3	2	0	4	0	790	5	92250	12	14	14	14	13	16	3	1	2	29	29	31
0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	12	37	5	12	10	0	0	3	4	2	0	1	17250	17	19	18	18	12	12	3	1	4	22	23	24
1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	16	47	5	12	13	3	2	1	2	0	30	5	92250	8	9	9	9	12	16	4	3	1	36	36	37
0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	13	33	5	12	12	3	1	1	0	2	1280	1	67250	12	14	12	12	2.5	13	2	1	4	19	21	21
0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	16	29	5	16	14	3	1	0	7	1	270	1	55000	-6	2	1	2.5	16	16	1	1	5	20	21	-6
0	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	12	47	5	12	12	0	2	3	10	0	390	1	55000	27	28	28	28	9	12	5	1	2	29	29	30
0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	12	30	5	12	12	3	2	0	6	0	0	1	55000	4	5	5	5	13	12	3	3	2	31	31	32
1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	20	47	4	5.5	13	2	2	2	7	0	0	5	17250	5	6	5	5	12	20	4	3	1	48	49	49
0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	16	36	5	12	16	0	0	3	2	0	30	2	45000	8	15	14	14	14	16	3	1	2	23	24	30
0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	16	60	5	12	12	0	1	3	16	0	730	1	55000	13	13	13	13	12	16	3	1	2	31	31	31
0	1	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	17	54	5	16	20	3	2	1	3	0	1370	4	112250	25	26	26	26	16	17	4	1	3	25	25	26
0	-6	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	13	78	5	7.5	12	2	2	1	1	0	1140	1	45000	59	63	62	62	9	13	7	1	2	16	17	20
0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	16	70	4	13	13	2	0	2	11	0	1020	1	45000	-6	34	32	32	12	16	5	1	1	25	27	-6
0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	17	30	4	2.5	16	3	2	0	2	1	0	1	112250	7	12	12	12	16	17	2	1	3	20	20	25
1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	12	42	3	16	16	3	1	1	15	0	5900	4	67250	-6	3	3	2.5	-6	12	5	3	1	54	54	-6
1	1	-6	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	16	48	5	12	17	-6	-6	-6	10	0	-6	5	92250	9	10	10	10	9	16	5	1	2	48	48	49
0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	12	60	4	12	9	2	3	0	2	0	0	2	45000	-6	46	44	44	7.5	12	5	3	2	12	14	-6
0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	17	70	4	12	16	2	1	3	10	0	990	1	37250	-6	4	3	4	10	17	5	4	1	56	57	-6
0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	12	17	5	17	13	3	2	1	4	1	0	1	92250	-6	6	0	.15000000596	14	12	1	1	3	15	21	-6
0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	16	41	5	14	16	3	2	1	1	2	2350	1	112250	16	20	20	20	13	16	3	1	4	20	20	24
0	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	17	66	5	13	20	1	2	3	0	0	970	2	45000	43	52	51	51	12	17	6	1	2	14	15	23
0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	16	57	2	13	16	2	0	2	1	0	2300	1	112250	25	25	25	25	12	16	5	1	3	33	33	33
0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	16	75	5	12	16	2	0	3	1	0	930	1	92250	52	56	56	56	12	16	6	1	2	18	18	22
0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	12	35	4	11	13	1	3	1	6	0	0	1	32250	-6	5	1	1.5	12	12	3	4	1	36	40	-6
1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	16	54	5	16	13	1	1	3	5	0	120	5	27250	32	32	32	32	20	16	5	1	2	27	27	27
0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	20	38	5	12	12	2	1	2	5	0	0	1	137250	3	5	5	5	12	20	3	1	2	38	38	40
0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	13	51	4	12	13	3	2	0	2	0	0	1	8750	-6	37	0	.75	12	13	4	3	1	12	49	-6
0	1	1	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	14	31	4	10	12	1	0	3	9	0	0	1	112250	12	15	14	14	14	14	3	1	3	25	26	28
0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	16	24	5	12	13	2	1	3	0	0	190	1	55000	5	11	7	7	17	16	1	1	2	13	17	19
0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	13	55	5	12	12	3	0	1	0	0	940	1	55000	10	10	10	10	12	13	5	1	2	45	45	45
0	1	0	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	12	63	5	14	17	2	2	2	7	0	0	2	137250	26	28	27	27	5.5	12	6	1	2	42	43	44
1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	14	36	5	7.5	14	1	2	2	9	0	90	5	92250	15	15	15	15	12	14	4	1	2	30	30	30
0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	14	64	4	12	12	3	2	0	11	0	10	1	55000	13	28	13	13	12	14	4	1	2	25	40	40
0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	20	32	4	12	14	1	0	2	1	0	0	1	45000	-6	0	0	.15000000596	-6	20	2	1	2	33	33	-6
0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	12	43	4	14	13	3	3	0	5	0	0	1	67250	-6	14	4	4	14	12	3	3	4	24	34	-6
0	1	-6	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	12	46	5	12	12	-6	-6	-6	0	2	0	1	112250	20	20	20	20	9	12	4	1	5	26	26	26
0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	49	5	7.5	10	0	0	3	2	0	0	1	45000	29	30	30	30	12	12	4	1	3	21	21	22
0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	12	43	4	12	12	1	2	0	2	1	0	1	55000	27	29	29	29	12	12	4	1	3	16	16	18
0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	12	79	5	12	12	1	1	2	16	0	0	1	27250	24	38	36	36	10	12	5	1	2	25	27	39
1	1	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	17	54	4	16	20	2	1	2	1	0	2570	4	45000	19	19	19	19	12	17	5	2	2	36	36	36
0	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	14	36	5	14	16	0	0	3	2	0	0	1	80000	2	22	4	4	12	14	3	1	2	16	34	36
1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	11	38	4	13	17	2	0	2	2	0	120	3	112250	12	15	15	15	12	11	3	1	3	25	25	28
0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	12	27	3	12	12	1	1	3	9	0	10	1	55000	7	7	7	7	12	12	3	1	3	29	29	29
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	13	46	5	12	12	2	2	2	0	1	0	1	80000	19	21	20	20	12	13	4	1	3	25	26	27
0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	13	33	4	13	13	2	0	3	4	0	120	1	45000	4	9	9	9	13	13	2	1	2	20	20	25
0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	12	29	5	12	12	0	2	3	9	0	0	1	92250	0	1	1	.75	12	12	1	1	3	19	19	20
0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	16	37	5	16	16	2	1	2	8	0	2440	1	162250	0	1	1	1.5	16	16	2	1	1	28	28	29
0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	12	41	4	12	12	1	1	3	1	1	0	1	45000	11	11	11	11	12	12	3	3	4	29	29	29
0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	7.5	45	3	13	12	1	3	0	8	1	0	2	17250	2	2	2	2.5	13	7.5	3	2	3	35	35	35
0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	12	29	3	13	13	3	3	0	1	0	2210	1	32250	9	12	12	12	13	12	2	3	2	16	16	19
0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	16	55	4	12	14	3	2	1	4	0	760	1	67250	-6	5	5	5	13	16	4	1	1	46	46	-6
0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	13	54	4	9	12	1	0	3	0	1	40	1	67250	30	31	31	31	7.5	13	4	2	2	23	23	24
0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	13	45	4	13	13	2	3	0	5	0	150	1	55000	4	5	5	5	12	13	4	2	2	45	45	46
0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	12	54	4	12	11	3	2	0	5	0	10	1	45000	32	34	33	33	12	12	4	1	2	15	16	17
0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	12	56	5	13	13	3	1	0	1	0	540	1	92250	34	35	34	34	14	12	5	1	2	20	21	21
0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	13	27	3	14	13	1	1	2	4	0	10	1	37250	5	6	6	6	7.5	13	1	3	3	17	17	18
1	1	0	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	16	47	5	12	13	3	1	1	2	0	0	5	80000	6	10	6	6	16	16	4	1	3	35	39	39
1	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	12	38	5	12	13	0	0	3	10	0	480	5	22250	16	16	16	16	12	12	4	1	2	32	32	32
0	1	1	1	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	12	63	5	12	12	0	0	3	7	0	50	1	45000	22	35	23	23	12	12	5	1	2	21	33	34
0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	13	29	5	13	16	0	0	3	0	2	0	1	37250	9	15	15	15	12	13	2	1	4	14	14	20
0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	12	75	5	7.5	12	1	2	2	1	0	10	1	67250	-6	54	53	53	9	12	7	1	2	22	23	-6
0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	12	58	5	5.5	5.5	0	0	3	4	0	8780	1	162250	38	38	38	38	12	12	5	1	8	24	24	24
0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	16	35	5	16	17	3	1	2	2	0	1540	1	67250	3	5	5	5	16	16	2	2	2	28	28	30
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	16	33	4	17	20	3	3	0	6	1	300	1	162250	8	9	9	9	14	16	3	1	4	30	30	31
0	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	13	33	5	12	17	1	2	3	2	1	10	1	80000	14	17	16	16	12	13	3	1	4	18	19	21
0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	13	20	5	13	13	2	2	1	1	1	1590	1	55000	-6	5	2	1.5	12	13	1	1	4	16	19	-6
0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	12	47	4	13	12	0	0	3	1	0	0	-6	55000	26	40	28	28	12	12	4	2	2	6	18	20
0	1	0	1	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	12	58	5	12	17	3	1	1	1	0	20	1	137250	36	38	38	38	2.5	12	5	1	7	19	19	21
1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	13	65	5	13	17	2	2	1	1	0	590	4	67250	17	23	23	23	0	13	6	3	2	43	43	49
0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	17	35	5	17	20	1	3	0	0	0	440	1	200000	6	24	8	8	20	17	3	2	2	11	27	29
1	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	13	41	4	20	13	2	3	1	2	2	610	5	92250	5	7	5	5	13	13	3	1	5	32	34	34
0	1	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	11	44	5	12	12	1	3	0	6	0	0	1	80000	12	16	14	14	12	11	3	3	4	22	24	26
1	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	17	49	5	13	17	3	2	0	8	0	1640	4	32250	2	2	2	2.5	13	17	3	1	2	39	39	39
0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	12	27	3	2.5	12	3	0	0	7	0	1550	1	55000	1	1	1	1.5	5.5	12	2	2	1	33	33	33
0	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	11	70	4	7.5	10	2	0	1	1	0	0	1	17250	54	55	54	54	12	11	6	3	2	16	17	17
0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	16	26	5	16	16	2	1	2	0	0	100	1	22250	4	10	9	9	13	16	2	2	3	16	17	22
0	1	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	13	60	4	7.5	12	3	1	0	7	0	0	1	67250	34	35	35	35	12	13	4	1	3	18	18	19
1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	13	46	5	12	16	2	3	0	5	0	1160	5	92250	4	5	5	5	17	13	4	2	2	46	46	47
0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	16	44	5	9	12	1	0	3	0	2	120	1	45000	25	28	28	28	13	16	3	1	5	16	16	19
0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	14	-6	4	12	14	2	0	3	-6	3	10	1	80000	10	11	11	11	12	14	2	2	5	21	21	22
1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	13	45	4	16	16	0	1	3	4	0	0	5	27250	-6	3	2	2.5	12	13	4	1	3	46	47	-6
0	1	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	16	46	4	12	16	1	2	1	1	2	0	1	200000	22	24	23	23	13	16	4	1	4	23	24	25
0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	16	58	5	13	16	3	1	1	1	0	0	1	200000	35	40	36	36	13	16	5	1	3	17	21	22
1	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	14	49	5	12	16	0	2	2	3	0	20	4	200000	11	30	17	17	16	14	4	1	2	22	35	41
0	1	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	17	78	5	13	16	2	1	2	0	0	1060	1	37250	51	52	52	52	12	17	7	1	2	26	26	27
0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	16	43	5	17	20	3	1	2	0	2	950	1	200000	17	22	21	21	12	16	3	1	4	21	22	26
0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	13	33	4	12	13	0	1	3	4	3	0	1	67250	6	6	6	6	13	13	2	1	5	23	23	23
0	1	0	1	0	0	-6	-6	-6	-6	1	-6	0	0	0	0	0	0	0	0	0	1	1	11	38	5	12	12	3	2	0	0	0	190	1	37250	3	4	3	4	12	11	3	3	2	34	35	35
0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	13	27	4	12	12	3	2	0	4	0	160	2	8750	-6	4	2	2.5	14	13	2	3	1	27	29	-6
0	1	0	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	17	37	5	16	16	0	0	3	0	3	140	2	112250	14	16	15	15	16	17	3	2	5	21	22	23
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	12	30	5	11	11	3	2	0	0	3	0	2	13750	9	10	9	9	12	12	2	3	5	20	21	21
0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	12	49	4	12	12	0	0	3	9	1	0	1	112250	1	3	3	4	12	12	3	1	3	37	37	39
0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	16	35	4	16	17	1	1	3	1	0	10	1	200000	-6	0	0	.44999998808	16	16	2	1	2	34	34	-6
0	1	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	12	47	4	14	12	1	1	2	0	0	0	1	92250	22	24	23	23	2.5	12	4	1	3	23	24	25
0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	20	59	5	12	12	3	1	1	1	0	0	1	80000	24	25	24	24	12	20	5	1	2	35	36	36
0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	17	37	5	16	16	2	2	2	2	2	7940	1	80000	12	13	13	13	17	17	3	3	4	26	26	27
0	1	0	1	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	20	68	4	12	20	1	0	3	0	0	1000	1	67250	44	47	46	46	16	20	6	3	1	21	22	24
0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	28	4	14	16	0	1	3	3	0	0	1	17250	6	9	9	9	7.5	12	2	1	2	16	16	19
0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	11	35	4	12	12	2	0	2	9	0	100	1	27250	9	10	9	9	10	11	2	2	4	16	17	17
0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	11	21	4	12	10	1	0	3	2	0	960	1	92250	2	3	3	2.5	12	11	1	2	4	20	20	21
0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	14	36	5	7.5	16	3	0	1	0	0	5750	1	80000	-6	1	1	.75	14	14	3	1	6	35	35	-6
0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	20	31	5	14	13	2	0	3	2	1	2520	1	37250	5	6	-6	-6	12	20	2	3	4	23	-6	24
0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	13	30	5	12	13	1	0	2	10	2	30	1	80000	9	10	10	10	2.5	13	3	4	3	30	30	31
0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	13	45	5	12	13	2	1	2	1	0	40	4	8750	-6	6	0	.05000000075	12	13	4	3	1	40	46	-6
0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	14	35	5	13	16	2	2	2	6	0	330	1	112250	4	7	6	6	12	14	2	2	2	22	23	25
1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	14	32	5	17	17	3	1	1	22	0	2490	5	137250	11	12	12	12	12	14	4	3	2	42	42	43
0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	14	36	5	12	16	0	3	0	5	0	350	1	45000	1	2	2	.15000000596	12	14	3	1	1	39	39	40
0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	12	74	5	9	11	2	3	0	6	3	10	1	92250	58	60	60	60	11	12	7	2	8	20	20	22
0	1	0	1	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	16	26	5	16	17	2	2	2	0	0	0	1	80000	2	9	8	8	14	16	2	1	2	17	18	24
0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	13	38	4	16	16	3	2	0	3	2	130	1	45000	2	3	2	2.5	12	13	3	1	4	32	33	33
1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	16	52	4	7.5	16	1	2	2	2	0	560	4	112250	21	22	22	22	12	16	4	1	2	28	28	29
1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	13	50	5	14	20	1	1	2	2	0	10	5	92250	19	19	19	19	12	13	4	1	2	29	29	29
0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	16	31	5	12	12	3	2	1	9	1	690	1	137250	-6	2	1	1.5	12	16	3	1	1	38	39	-6
0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	13	48	3	14	16	1	2	2	2	0	0	1	112250	-6	10	3	1.5	12	13	4	1	2	40	47	-6
0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	11	29	5	13	16	1	1	1	0	0	0	1	32250	11	16	13	13	7.5	11	2	1	1	13	16	18
0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	12	37	5	11	16	0	1	3	2	0	1590	1	32250	9	14	13	13	5.5	12	3	1	3	25	26	30
0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	13	56	4	10	12	1	2	1	2	0	800	1	55000	28	28	28	28	13	13	4	1	2	26	26	26
0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	12	50	5	-6	12	0	2	2	1	0	0	1	37250	31	31	31	31	5.5	12	4	1	2	20	20	20
0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	16	51	4	16	20	3	2	1	2	0	1980	3	200000	-6	5	1	.44999998808	17	16	4	3	1	44	48	-6
1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	16	53	4	12	13	3	1	0	3	0	1600	5	162250	21	21	21	21	12	16	4	1	1	29	29	29
