PAPGLB_FRIEND	PAPRELIGION	PARTNER_RACE	PPMARIT	PPPARTYID3	PPREG9	PPRENT	Q12	Q29	Q7B	RESPONDENT_RACE	PAPGLB_STATUS	AGE_DIFFERENCE	CHILDREN_IN_HH	DISTANCEMOVED_10MI	GENDER_ATTRACTION	HHINC	HOW_LONG_AGO_FIRST_COHAB	HOW_LONG_AGO_FIRST_MET	HOW_LONG_AGO_FIRST_ROMANTIC	HOW_LONG_RELATIONSHIP	PARTNER_MOM_YRSED	PARTNER_YRSED	PPAGECAT	PPHOUSE	PPHOUSEHOLDSIZE	Q21A	Q21B	Q21C	Q9	RELATIONSHIP_QUALITY	RESPONDENT_MOM_YRSED	RESPONDENT_YRSED	ZPFORBORN_CAT	ZPNHBLACK_CAT	ZPNHWHITE_CAT	CORESIDENT	GLBSTATUS	MARRIED	MET_THROUGH_AS_COWORKERS	MET_THROUGH_AS_NEIGHBORS	MET_THROUGH_FAMILY	MET_THROUGH_FRIENDS	PPHHHEAD	PPMSACAT	PPNET	Q24_MET_ONLINE	Q31_1	Q31_2	Q31_3	Q31_4	Q31_5	Q31_6	Q31_7	Q31_8	Q32_INTERNET	SAME_SEX_COUPLE	US_RAISED	ZPRURAL_CAT	PARENTAL_APPROVAL	Q33_1	Q33_2	Q33_3	Q33_4	Q33_5	Q33_6	Q33_7	EITHER_INTERNET_ADJUSTED	PAPEVANGELICAL	Q13A	Q25	Q26	Q27	Q28	Q7A	Q8A	SUCCESS
3	1	1	1	1	5	1	1	1	1	1	2	0	1	0	1	80000	7	7	7	7	13	12	2	1	5	21	21	21	28	2	13	13	1	2	2	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	nan	0	1	0	1	-1
4	13	1	3	3	9	1	3	2	13	1	2	7	0	0	1	45000	nan	11	10	10	12	14	5	1	1	50	51	nan	68	5	12	13	2	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1
3	2	1	5	3	2	1	2	1	2	1	2	3	1	0	1	80000	nan	1	1	1.5	16	17	1	3	4	19	19	nan	23	5	16	13	3	1	1	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	-1
1	11	1	5	1	5	1	5	1	13	1	2	10	0	0	1	55000	nan	1	1	.15000000596	12	12	1	1	4	22	22	nan	33	5	12	12	0	2	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	nan	0	1	1	0	-1
4	9	1	1	1	5	1	1	2	9	1	2	0	1	0	1	92250	8	10	10	10	12	16	3	1	3	34	34	36	44	5	13	12	2	2	1	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	nan	1	1	0	0	1
1	5	6	4	3	9	1	2	1	3	1	1	13	0	0	3	80000	nan	1	1	1.5	12	14	4	1	1	52	52	nan	40	3	12	16	2	1	2	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	0	-1
1	3	1	1	1	5	2	1	1	2	1	2	6	4	270	3	55000	4	7	6	6	14	13	2	2	6	19	20	22	32	4	12	13	1	3	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	-2	1	1	1	0	1
5	9	2	1	3	7	1	2	4	9	6	2	8	0	0	1	27250	58	59	nan	nan	9	5.5	6	1	2	14	nan	15	81	5	7.5	13	0	2	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	nan	0	0	0	0	0	0	1	0	0	0	1	nan	1	1	0	1	1
4	1	6	1	3	2	2	2	1	9	2	2	6	0	0	1	32250	2	7	2	4	16	12	2	3	2	21	26	26	22	4	12	13	3	3	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	nan	1	1	0	0	1
3	13	1	1	1	9	1	2	1	13	1	2	5	0	840	1	67250	10	13	13	13	13	16	2	1	2	16	16	19	34	4	17	16	2	2	2	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	1
3	12	1	6	3	5	2	3	1	12	1	1	2	0	4790	3	32250	13	16	13	13	7.5	16	4	2	4	30	33	33	48	4	13	14	2	2	1	1	1	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1
1	13	1	6	3	7	1	3	1	3	1	1	7	0	1350	5	137250	2	3	3	4	14	20	2	1	2	31	31	32	41	3	13	17	2	2	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	-1
4	2	1	1	3	2	1	3	3	2	1	2	6	0	770	1	137250	19	20	20	20	13	16	5	2	2	38	38	39	64	5	12	17	2	2	2	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1
1	8	1	1	1	8	2	1	3	8	1	1	7	2	0	3	67250	11	11	11	11	12	12	3	1	4	26	26	26	44	4	11	12	2	0	1	1	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	nan	1	1	nan	1	1	1	1	1
3	2	1	1	3	8	1	2	2	2	1	2	10	0	1000	1	162250	17	18	18	18	17	16	3	1	2	23	23	24	51	5	13	13	2	1	2	1	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1
3	3	1	1	3	5	1	3	1	2	1	2	9	0	530	1	67250	3	35	4	4	16	16	3	1	3	5	36	37	49	4	17	17	1	2	2	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
3	12	1	6	3	7	1	3	4	13	1	1	5	0	800	4	137250	25	25	25	25	12	13	6	1	3	40	40	40	60	5	17	20	0	0	3	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	nan	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1
1	1	2	5	3	6	1	2	3	1	2	1	11	1	0	5	17250	nan	4	4	4	12	16	3	1	2	33	33	nan	26	3	13	14	1	3	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	-1
1	1	2	1	3	9	2	2	4	1	2	2	1	0	1610	1	37250	20	21	21	21	9	16	5	1	2	34	34	35	54	4	9	12	3	2	0	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	nan	0	0	1	0	0	0	0	0	1	0	1	nan	1	1	1	0	1
3	13	1	5	3	7	1	3	4	2	1	1	6	0	710	5	92250	1	2	2	1.5	12	11	3	1	1	41	41	42	49	2	13	13	3	1	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	nan	0	0	0	0	0	1	0	1	1	0	1	nan	1	1	1	1	-1
1	3	1	1	1	2	1	5	1	3	1	2	1	0	610	1	55000	6	8	8	8	13	14	2	2	2	20	20	22	27	5	12	16	1	2	2	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1
3	11	1	2	3	2	1	2	1	11	1	1	3	0	10	5	32250	0	1	0	.75	12	17	4	1	3	48	49	49	46	5	12	16	0	0	3	1	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1
3	13	1	5	3	9	2	2	4	13	1	1	20	0	2280	5	55000	nan	11	6	6	12	17	6	3	2	54	59	nan	45	4	12	16	3	2	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	nan	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	-1
3	11	1	3	3	8	2	2	1	-1	1	2	9	2	340	1	162250	nan	0	0	.05000000075	12	17	3	1	1	37	37	nan	28	3	16	20	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	-1
3	3	6	6	1	2	2	5	1	3	6	2	7	1	0	2	55000	13	19	18	18	12	11	2	3	3	13	14	19	39	3	7.5	17	3	2	1	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	nan	0	1	1	0	1
4	2	1	1	1	7	1	1	4	2	1	2	2	0	140	1	200000	27	27	27	27	7.5	16	4	1	2	23	23	23	52	4	17	16	2	2	1	1	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	0	1	0	0	0	0	1	0	0	0	1	1	1	1	0	1	1
3	12	1	1	3	8	1	2	2	11	1	1	2	2	10	1	67250	21	23	23	23	12	16	4	1	4	29	29	31	54	5	16	20	2	1	2	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1
1	2	1	6	3	4	1	2	3	2	1	1	1	2	100	5	67250	nan	21	nan	nan	16	16	3	1	4	22	nan	nan	44	4	13	16	2	2	2	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1
4	11	1	1	1	5	1	1	1	2	1	2	1	2	960	1	55000	14	15	15	15	17	17	3	1	5	20	20	21	34	5	12	16	2	2	2	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1
1	2	1	6	3	9	1	2	4	3	1	1	0	0	1850	5	137250	15	17	17	17	12	17	5	1	2	44	44	46	61	5	13	16	2	0	2	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	nan	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1
4	1	1	1	1	8	3	1	3	11	1	2	1	2	160	1	67250	12	27	17	17	13	20	2	1	4	5	15	20	31	5	14	16	nan	nan	nan	1	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	nan	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	13	1	1	3	3	2	2	2	2	1	1	7	0	1880	5	17250	0	22	2	.75	16	14	4	3	2	28	48	50	43	5	14	14	2	1	2	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	-1
4	1	1	1	1	8	1	1	4	1	1	2	1	0	2030	1	92250	54	58	55	55	7.5	12	6	1	2	13	16	17	72	5	7.5	12	2	2	1	1	0	1	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	1	0	0	0	0	0	nan	1	1	0	1	1
1	13	4	1	3	2	1	5	3	13	4	2	1	1	7480	5	92250	9	10	10	10	16	20	3	1	4	26	26	27	35	4	5.5	20	3	1	1	1	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	1
4	2	1	1	3	2	1	2	1	2	1	2	6	1	0	1	55000	16	17	17	17	12	12	3	1	4	24	24	25	47	4	12	12	0	0	3	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	nan	1	1	1	0	1
1	8	1	1	3	5	1	2	1	11	1	2	2	0	0	1	55000	8	11	8	8	16	13	2	1	2	17	20	20	30	3	13	13	1	0	3	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	-1
4	1	1	1	1	6	1	1	3	1	1	2	0	0	0	1	80000	39	43	42	42	12	13	5	1	2	16	17	20	59	4	7.5	12	0	2	3	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	nan	0	1	0	0	1
3	11	1	5	3	2	2	1	2	3	2	1	8	0	10	5	200000	nan	1	1	1.5	12	16	4	3	1	50	50	nan	59	4	12	13	2	2	2	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	1
3	3	1	1	3	7	1	2	3	3	1	1	1	1	1560	2	67250	10	11	11	11	14	16	2	1	3	22	22	23	34	5	13	16	2	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	1
1	2	1	5	3	6	1	3	1	11	1	2	1	1	0	1	92250	nan	0	0	.05000000075	16	13	1	1	4	20	20	nan	19	5	16	13	1	2	2	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1
3	3	1	1	1	5	1	2	1	2	1	2	7	0	10	1	137250	8	9	9	9	16	16	3	1	3	35	35	36	37	4	16	20	2	2	2	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	0	-1
3	13	6	6	1	9	1	2	1	13	1	2	9	0	130	1	162250	8	9	9	9	12	13	5	1	1	48	48	49	48	5	12	13	2	0	2	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1
1	9	6	1	1	3	1	1	3	9	1	2	5	0	0	1	45000	23	24	24	24	nan	10	5	1	5	32	32	33	51	5	12	13	0	1	3	1	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	nan	1	1	0	1	1
1	3	6	6	3	3	1	1	4	3	1	1	6	0	140	2	80000	5	5	5	5	10	12	5	1	2	51	51	51	50	5	12	14	1	0	3	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	nan	0	0	0	0	0	1	0	1	1	0	1	nan	1	1	1	0	1
3	13	nan	1	3	6	1	5	3	13	1	2	3	0	530	1	45000	34	34	34	34	7.5	7.5	5	1	2	28	28	28	65	5	12	10	0	0	3	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	nan	1	1	1	0	1
3	11	1	1	1	1	1	5	3	3	1	1	11	0	0	4	67250	0	3	3	4	12	12	3	1	7	33	33	36	47	5	14	13	2	1	2	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	nan	1	1	1	0	-1
4	2	1	5	1	9	1	1	1	2	1	2	2	0	0	1	200000	0	3	2	2.5	16	16	2	1	3	23	24	26	28	4	16	16	3	0	1	1	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1
4	9	1	1	1	7	1	1	3	9	1	2	2	0	260	1	27250	31	31	31	31	12	12	4	1	4	22	22	22	51	4	12	7.5	2	2	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	nan	1	1	0	1	1
2	11	1	1	3	5	2	2	1	1	1	2	5	0	30	1	67250	27	28	27	27	12	12	4	4	4	22	23	23	45	5	11	12	0	0	3	1	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	nan	1	1	0	0	1
3	8	1	6	3	5	1	2	1	3	1	1	15	0	760	4	200000	19	20	20	20	12	17	3	2	3	24	24	25	59	5	17	20	3	3	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1
4	11	1	1	1	3	1	3	2	6	6	2	4	2	10	1	37250	nan	10	9	9	12	14	4	1	4	35	36	nan	41	4	7.5	12	1	2	2	1	0	1	0	0	0	0	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	nan	-2	1	1	0	1
3	2	1	1	1	4	1	2	4	2	1	2	0	0	20	1	162250	2	3	3	2.5	16	20	3	1	2	36	36	37	39	4	16	20	0	0	3	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	nan	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1
4	4	1	1	1	3	1	1	3	4	1	2	0	0	1160	1	112250	8	8	8	8	13	17	2	1	2	21	21	21	29	5	16	16	0	0	3	1	0	1	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1
2	3	6	6	3	2	2	3	1	3	6	2	3	1	0	1	32250	4	4	4	4	12	12	3	3	4	35	35	35	36	5	13	12	3	2	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	nan	1	1	1	0	1
3	11	2	5	3	5	1	2	1	3	2	2	3	0	0	1	55000	nan	1	1	.44999998808	12	14	1	1	4	21	21	nan	25	4	16	13	1	3	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	-1
3	11	1	5	3	2	1	1	1	3	1	1	3	1	0	2	92250	nan	1	1	2.5	17	14	1	1	4	22	22	nan	26	5	13	14	1	1	3	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	1	1	1	0	1
1	11	1	1	1	5	1	1	1	11	1	2	1	0	480	1	112250	4	6	6	6	16	16	2	1	2	21	21	23	28	5	12	16	1	2	1	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1
1	2	1	1	1	6	1	1	4	2	1	2	1	3	400	1	92250	14	14	14	14	12	16	3	1	5	28	28	28	41	4	12	13	0	1	3	1	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	nan	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	0	1
3	3	1	1	3	3	1	3	3	13	1	2	3	1	nan	1	45000	15	15	15	15	9	12	3	1	4	29	29	29	47	3	13	10	0	0	3	1	0	1	nan	nan	nan	nan	1	0	1	nan	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	nan	1	1	1	0	1
1	3	1	6	3	2	1	1	1	2	1	2	0	0	0	1	55000	0	2	2	1.5	17	12	1	1	5	18	18	20	20	5	12	13	2	2	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	nan	1	1	1	0	-1
4	13	1	1	1	4	1	2	2	13	1	2	0	0	20	1	92250	11	12	12	12	12	17	3	2	2	25	25	26	37	4	14	16	nan	nan	nan	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	nan	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1
3	2	1	1	1	3	1	1	3	2	1	2	1	1	450	1	137250	11	18	17	17	17	16	3	1	4	18	19	25	35	5	17	17	2	1	3	1	0	1	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	1	0	1	1
1	2	1	5	3	6	1	2	4	2	1	1	13	0	650	4	27250	nan	13	13	13	12	20	5	1	1	50	50	nan	50	4	5.5	20	1	1	3	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	nan	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	0	1
3	11	2	6	3	3	2	2	1	11	1	2	4	2	0	1	55000	10	15	14	14	9	13	2	1	5	13	14	18	32	4	12	14	0	1	3	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1
4	11	1	1	2	9	1	5	1	11	6	2	3	0	0	1	80000	25	32	26	26	13	12	4	1	4	17	23	24	46	5	10	12	3	1	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	nan	1	1	1	0	1
1	12	1	6	3	4	2	3	2	13	1	2	2	0	370	1	11250	5	6	6	6	13	10	1	1	3	18	18	19	22	2	14	12	3	2	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	nan	1	1	1	0	-1
1	4	1	1	1	8	1	5	3	4	1	2	3	1	0	1	80000	32	33	33	33	17	17	5	1	4	22	22	23	52	5	16	17	1	0	3	1	0	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	1
3	2	6	5	3	2	2	2	1	3	1	2	16	1	0	1	27250	9	12	12	12	12	12	2	3	3	15	15	18	43	3	9	9	2	2	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	nan	1	1	1	0	-1
1	2	1	5	3	3	1	5	3	3	1	2	1	0	200	1	37250	nan	6	6	6	12	12	4	1	1	45	45	nan	52	3	9	13	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	nan	0	1	1	0	1
4	2	1	1	1	3	1	1	3	2	1	2	5	0	100	1	17250	39	41	39	39	12	12	5	4	2	22	24	24	58	5	12	12	0	0	3	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	nan	1	1	1	1	1
4	11	1	1	1	3	1	5	1	11	1	2	2	1	130	1	32250	9	10	10	10	12	12	4	4	3	36	36	37	48	4	11	12	0	0	3	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	1	nan	1	1	1	1	1
1	13	1	3	2	1	1	5	4	13	1	2	24	0	0	1	13750	1	3	2	4	0	12	6	1	1	66	67	68	45	4	7.5	12	3	1	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	nan	0	0	0	0	0	0	1	0	1	1	1	nan	1	1	1	1	-1
3	2	1	1	3	4	1	3	1	2	1	1	2	3	250	1	55000	12	13	13	13	13	12	3	1	5	25	25	26	36	5	12	16	0	0	3	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	nan	0	1	nan	1	1	1	1	1
1	13	1	5	3	8	1	3	1	11	6	1	0	1	120	5	67250	7	14	8	8	17	17	2	1	5	15	21	22	29	5	16	16	1	0	2	1	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	nan	1	0	1	1	1	1	1	-1
4	11	2	4	3	7	1	2	3	1	2	2	5	0	0	1	6250	nan	0	0	.75	12	14	5	1	1	59	59	nan	64	5	12	13	nan	nan	nan	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	nan	1	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	0	-1
3	13	1	5	3	1	1	2	1	3	1	1	3	0	30	4	137250	1	3	3	4	16	16	3	2	2	34	34	36	34	4	16	17	2	0	2	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1
3	3	1	5	3	2	1	2	4	3	1	1	12	0	10	5	162250	0	2	1	.75	14	16	3	1	1	34	35	36	24	4	14	16	2	0	3	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	nan	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	-1
1	3	1	3	3	3	1	1	2	3	1	2	6	0	20	1	55000	5	5	5	5	12	12	5	1	2	51	51	51	50	4	12	14	0	0	3	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	nan	1	1	1	0	1
1	3	1	1	3	4	1	2	1	3	1	2	1	0	10	1	67250	29	30	30	30	12	12	4	1	3	24	24	25	53	5	13	12	2	1	2	1	0	1	1	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	nan	1	1	1	0	1
1	3	1	5	1	7	2	5	2	2	6	1	11	0	220	4	37250	nan	1	1	1.5	12	16	3	1	1	40	40	nan	52	4	10	13	3	2	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0	-1
1	3	6	1	3	8	1	5	1	3	1	1	14	0	690	2	37250	19	20	19	19	12	13	4	1	2	28	29	29	62	5	12	12	2	1	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	nan	0	1	nan	1	1	1	0	1
3	5	1	6	1	3	1	2	1	5	1	1	12	4	130	4	112250	4	10	5	5	16	17	2	1	6	20	25	26	42	5	14	16	1	2	2	1	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1
2	12	1	1	1	3	1	5	1	12	1	2	10	0	80	1	32250	25	28	27	27	nan	9	4	1	2	24	25	27	62	2	12	13	1	1	3	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	nan	1	1	0	0	1
3	11	1	1	3	8	1	2	1	13	1	1	2	0	10	3	67250	23	24	24	24	13	16	4	1	2	24	24	25	50	5	12	16	3	2	0	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	1
