PPGENDER	PPAGE	PPINCIMP	HOW_LONG_AGO_FIRST_ROMANTIC	SAME_SEX_COUPLE	Q23	Q19	PPEDUC	Q18A_3	MET_THROUGH_FRIENDS	MET_THROUGH_FAMILY	MET_THROUGH_AS_NEIGHBORS	MET_THROUGH_AS_COWORKERS	Q24_CHURCH	Q24_SCHOOL	Q24_COLLEGE	Q31_1	Q31_2	Q31_3	Q31_4	Q31_5	Q31_6	Q31_7	Q31_8	Q31_9	Q31_OTHER_TEXT_ENTERED	SUCCESS
2	50	15	26	1	3	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	48	1	5	1	1	1	7	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
2	36	11	1	1	1	1	12	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	-1
2	26	12	9	0	3	1	10	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	-1
2	49	19	32	0	3	1	9	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
2	41	11	24	0	3	1	7	nan	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	36	13	15	1	1	1	12	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1	45	10	23	0	1	1	12	nan	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1
2	51	7	23	0	2	1	12	nan	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
2	51	7	11	0	3	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	35	12	12	0	1	1	12	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	31	16	12	0	3	1	10	nan	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	36	10	1	0	3	1	11	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
2	42	11	0	0	3	2	9	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	70	8	54	0	1	1	9	nan	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
1	41	16	19	0	1	1	11	nan	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2	41	12	12	0	3	1	12	nan	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
2	66	11	9	0	3	1	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
2	35	8	11	0	3	1	11	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	31	16	16	0	3	1	10	nan	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1
2	29	12	9	0	2	1	9	nan	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	65	7	48	0	3	2	9	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	-1
2	58	18	19	0	1	1	9	nan	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	25	1	1	1	3	2	13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-1
2	37	19	1	0	1	2	9	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1
2	25	13	1	0	2	2	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	43	15	15	0	1	1	9	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	52	11	26	0	3	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	28	14	7	0	3	1	10	nan	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1
2	61	11	10	0	1	2	10	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	20	14	1	0	3	2	10	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	-1
2	23	12	1	0	3	2	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	44	15	10	0	1	1	9	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	53	14	1	0	1	2	12	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
2	26	12	6	0	3	1	10	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	73	8	nan	0	2	1	10	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	28	9	2	0	1	1	10	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	29	13	13	0	1	1	12	nan	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	46	9	13	1	3	1	11	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	34	17	3	1	3	1	13	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-1
2	58	17	20	0	1	1	13	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	37	13	11	0	1	1	9	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	41	18	18	0	1	1	10	nan	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	40	13	4	0	1	1	13	nan	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1
1	65	17	25	1	1	1	14	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	37	6	4	1	3	2	11	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	-1
2	55	10	21	0	3	1	9	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	43	15	2	1	1	1	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	28	12	8	0	1	1	12	nan	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
2	49	9	0	1	1	1	12	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
1	65	12	6	1	1	2	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-1
1	37	18	0	0	1	2	14	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-1
1	32	12	18	0	1	1	13	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
2	50	19	27	0	3	1	12	nan	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	52	13	23	0	1	1	14	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	43	13	nan	1	1	1	12	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
1	35	12	15	0	1	1	12	nan	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
1	61	17	17	1	1	1	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	32	13	17	0	3	1	12	nan	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
2	50	6	2	1	1	1	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	71	15	55	0	1	1	8	nan	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
2	36	15	10	1	3	1	14	nan	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
2	41	12	17	0	3	1	9	nan	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	28	12	8	0	1	1	10	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
2	59	14	42	0	3	1	9	nan	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	51	19	1	1	3	2	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	33	13	11	0	3	1	12	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	20	15	0	0	2	2	10	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1
1	44	17	9	0	1	1	14	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1
1	57	18	9	0	1	1	10	nan	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	56	11	24	0	1	1	10	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	56	14	5	0	1	1	11	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	62	11	34	0	2	1	6	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	36	13	3	1	1	1	10	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-1
2	26	19	2	0	3	1	12	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1
2	53	8	31	0	3	1	4	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	50	13	27	0	3	1	9	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	44	19	20	1	1	1	14	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1
1	45	10	9	0	1	1	9	nan	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1
1	39	18	3	0	1	1	14	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	29	16	8	0	3	1	12	nan	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
2	39	9	4	0	3	1	9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	22	12	1	0	3	2	10	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-1
2	23	15	1	0	3	2	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	27	16	6	0	2	1	12	nan	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
1	42	15	14	0	3	1	10	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	44	11	15	0	3	1	6	nan	nan	nan	nan	nan	nan	nan	nan	1	0	0	0	0	0	0	0	0	0	1
2	20	12	2	0	2	1	10	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	37	15	12	0	1	1	12	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
1	36	17	17	0	1	1	13	nan	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
1	63	8	13	1	3	2	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	28	12	14	0	1	1	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	49	14	26	0	1	1	9	nan	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1
1	24	4	6	0	1	1	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1
1	55	14	33	0	3	1	13	nan	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1
2	27	8	12	0	3	1	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	51	10	6	0	1	2	10	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1	63	6	39	0	1	1	9	nan	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	46	9	10	0	1	1	9	nan	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	69	5	2	0	1	2	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	38	12	13	0	1	1	12	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
2	29	13	8	1	3	1	12	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	-1
1	59	2	0	0	2	2	10	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	-1
2	37	17	3	1	1	1	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
2	36	18	1	1	1	1	12	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1
2	56	12	5	0	3	1	11	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	54	13	30	0	3	1	9	nan	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1
1	41	10	1	1	3	2	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	48	10	19	0	2	1	9	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	30	16	5	1	2	1	12	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	52	9	27	0	3	1	10	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
2	48	13	24	0	3	1	12	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	43	15	2	1	1	1	12	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	-1
2	36	13	10	1	1	1	14	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
1	36	18	11	1	3	1	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2	55	4	5	0	3	2	10	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	42	17	12	1	3	1	14	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	30	13	3	0	1	1	11	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	33	13	1	1	1	1	14	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1
1	43	1	5	0	3	1	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
1	35	11	17	0	1	1	11	nan	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1
1	45	15	8	0	1	2	12	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	29	19	0	0	1	2	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
2	22	13	2	1	3	1	10	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-1
2	23	14	0	0	3	2	9	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1
2	26	12	5	0	2	1	12	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	50	16	2	1	1	2	13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
2	38	10	2	0	3	2	12	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-1
1	23	16	0	0	1	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-1
2	32	16	13	0	3	2	9	nan	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
1	23	9	1	1	1	1	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-1
1	45	17	15	1	1	1	13	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	37	12	14	0	3	1	3	nan	1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1
2	42	14	14	1	1	1	12	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	-1
1	30	11	10	0	1	1	12	nan	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
1	43	19	15	1	1	1	14	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	27	13	4	0	3	1	11	nan	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1
2	26	15	7	1	1	2	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	54	19	29	0	1	1	10	nan	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	40	6	1	0	3	2	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	39	14	9	0	3	1	9	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	58	16	34	0	3	1	10	nan	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	32	11	3	1	1	1	13	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	41	17	9	1	1	1	12	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	22	10	2	0	3	1	10	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
2	72	10	11	0	2	1	9	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
1	24	7	1	0	1	1	9	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
2	58	15	16	0	3	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	56	13	13	0	3	1	9	nan	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	19	11	0	0	1	1	11	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	-1
2	59	13	2	0	2	1	7	nan	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1
2	23	12	1	1	1	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	27	13	13	0	1	1	10	nan	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1
2	29	12	4	0	3	1	10	nan	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
1	34	7	1	1	2	2	9	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-1
2	30	8	9	0	3	2	10	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	26	12	8	0	3	1	11	nan	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
1	53	17	25	1	1	1	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	29	4	1	0	3	2	10	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	20	16	7	0	3	1	7	nan	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	43	15	4	0	1	1	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
2	32	14	11	0	3	1	11	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	33	17	8	0	1	1	13	nan	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1
2	35	16	17	0	3	1	13	nan	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	-1
1	28	11	0	0	1	2	11	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-1
2	29	15	11	0	3	1	12	nan	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
2	43	11	0	0	3	2	10	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1
1	47	12	20	1	1	1	10	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-1
1	49	15	16	1	3	2	10	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	22	13	4	0	3	1	10	nan	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
1	74	16	56	1	3	1	14	nan	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
1	31	16	0	0	1	2	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1
2	64	12	29	1	1	1	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
1	57	12	9	1	3	1	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1
2	71	9	54	0	2	1	9	nan	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
1	21	19	3	0	3	2	10	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1
2	27	13	7	0	3	1	12	nan	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1
2	27	13	9	0	3	1	11	nan	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
2	33	14	12	0	1	1	12	nan	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1
2	29	1	nan	0	1	2	12	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	42	11	20	0	1	1	11	nan	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1	62	7	1	1	3	2	10	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-1
2	27	12	8	0	1	1	9	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
1	63	12	38	0	3	1	8	nan	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	39	11	10	0	3	1	13	nan	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	58	19	25	0	3	1	13	nan	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	55	11	39	0	3	1	9	1	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	1	1	-1
2	45	13	16	0	3	1	9	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2	23	6	0	0	2	2	8	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-1
2	68	7	10	0	3	1	7	nan	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
2	30	10	2	1	2	1	9	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-1
2	26	10	2	0	1	1	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	35	19	15	0	3	1	13	nan	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2	40	12	0	0	3	1	9	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	-1
2	44	14	11	0	1	1	12	nan	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	61	17	10	1	1	1	10	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1	36	13	13	0	1	1	11	nan	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
1	55	6	32	0	1	2	9	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
2	43	12	23	0	3	1	10	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	29	10	3	0	2	2	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	76	10	56	0	1	1	9	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	50	7	31	0	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
2	27	5	1	0	2	2	11	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	-1
1	55	7	28	0	1	1	10	nan	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	50	17	11	0	1	1	12	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	55	19	23	0	1	1	13	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	23	7	2	0	3	2	10	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1
1	52	16	23	0	1	1	14	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
2	62	13	41	0	2	1	13	nan	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
1	66	14	47	0	1	1	9	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2	51	17	9	0	1	1	12	nan	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1
1	66	10	51	0	1	1	7	nan	nan	nan	nan	nan	nan	nan	nan	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1
2	35	14	6	0	3	1	13	nan	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1
1	55	9	23	0	3	2	12	nan	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	-1
2	38	16	20	0	3	1	12	nan	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1
2	59	15	36	0	3	1	11	nan	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	46	11	27	0	3	2	12	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	-1
2	25	16	6	0	3	1	11	nan	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
1	41	17	13	0	1	1	14	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	51	17	34	0	3	1	8	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	40	16	19	0	1	1	12	nan	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
1	75	14	56	0	1	1	12	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	78	11	58	0	1	1	9	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	51	8	2	0	3	2	9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
2	27	6	2	0	3	1	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1
1	67	11	29	0	3	1	9	nan	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	31	13	8	0	1	1	12	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
2	32	12	11	0	3	1	8	nan	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	60	12	20	0	3	1	9	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	50	8	3	0	2	1	10	nan	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	46	15	9	0	2	1	11	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
2	55	10	17	0	1	1	9	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	20	16	3	0	1	2	10	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	-1
2	39	14	22	0	3	1	10	nan	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
1	73	11	2	0	2	1	10	nan	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
1	67	15	47	0	1	1	13	nan	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
2	75	12	55	0	3	1	9	nan	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2	25	10	4	0	1	1	12	nan	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	68	15	36	0	1	1	12	nan	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1	65	13	44	0	1	1	9	nan	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1
2	50	12	4	0	3	2	12	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1
1	27	7	0	0	3	2	10	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1
1	73	9	53	0	1	1	9	nan	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1
2	74	11	13	0	3	2	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
1	31	13	7	0	2	1	10	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2	25	7	0	0	2	2	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
2	38	13	14	0	1	1	11	nan	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	-1
1	46	12	20	0	1	1	11	nan	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2	85	19	66	0	3	1	9	nan	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
