w234_combo_breakup	CASEID_NEW	PPGENDER	PPAGE	PPINCIMP	HOW_LONG_AGO_FIRST_ROMANTIC	SAME_SEX_COUPLE	Q23	Q19	PPEDUC	Q18A_1	Q18A_2	PPINCIMP	MET_THROUGH_FRIENDS	MET_THROUGH_FAMILY	MET_THROUGH_AS_NEIGHBORS	MET_THROUGH_AS_COWORKERS	Q24_CHURCH	Q24_SCHOOL	Q24_COLLEGE	Q31_1	Q31_2	Q31_3	Q31_4	Q31_5	Q31_6	Q31_7	Q31_8	Q31_9	Q31_OTHER_TEXT_ENTERED
0	2622321	1	32	16	12	0	1	1	12	 	 	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	2624575	1	57	13	3	1	1	2	12	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	2625586	1	58	15	10	1	1	1	13	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	2630582	2	58	11	44	0	3	2	5	0	0	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2631603	2	60	10	3	0	3	2	12	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	2632351	1	35	7	10	0	3	2	10	 	 	7	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1	2633215	1	21	15	0	0	1	2	10	0	0	15	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	2634401	1	40	16	20	0	1	1	12	 	 	16	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	2637661	1	66	11	51	0	3	1	14	 	 	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	2638581	1	58	16	25	0	1	2	12	 	 	16	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2640441	1	44	15	15	0	3	1	9	 	 	15	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2641401	2	40	15	10	0	3	1	12	 	 	15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2643741	1	74	15	56	0	1	1	12	 	 	15	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
1	2645415	1	41	9	1	0	1	2	10	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	2648596	2	59	8	32	1	2	1	10	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0	2650431	1	43	17	5	0	3	1	9	 	 	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	2651661	2	66	11	23	0	3	1	9	 	 	11	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
0	2652493	1	49	3	0	0	1	2	10	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2656616	2	61	17	19	1	1	1	14	1	0	17	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2657451	2	45	14	19	0	3	1	9	 	 	14	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	2660401	1	40	16	14	0	1	1	9	 	 	16	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	2662482	2	48	6	13	0	-1	1	10	 	 	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2664241	2	24	12	7	0	3	1	10	 	 	12	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	2667431	1	43	13	23	0	1	1	11	 	 	13	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1
0	2668501	2	50	12	15	0	3	1	8	 	 	12	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2670301	1	30	15	9	0	1	1	12	 	 	15	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	2672556	2	55	12	10	0	1	1	9	 	 	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	2677431	2	43	8	27	0	3	1	11	 	 	8	 	 	 	 	 	 	 	0	0	0	0	0	0	0	0	1	1
0	2678485	1	48	16	5	1	1	1	12	0	0	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	2679701	1	70	17	27	0	1	1	13	 	 	17	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2682456	1	45	15	15	1	1	1	11	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	2683531	2	53	12	13	0	3	1	8	 	 	12	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
0	2684336	1	33	11	0	0	3	2	11	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	2686633	2	63	12	23	0	3	1	2	0	0	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1	2687386	1	38	13	4	0	1	2	10	0	0	13	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2688461	1	46	16	20	0	1	1	9	 	 	16	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	2690361	1	36	19	13	0	1	1	12	 	 	19	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1
0	2692511	2	51	11	30	0	3	1	6	 	 	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2695451	1	45	12	29	0	1	1	9	 	 	12	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	2697631	2	63	8	36	0	3	1	8	 	 	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2698556	2	55	11	19	1	1	1	14	0	0	11	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2700391	1	39	14	14	0	1	1	10	 	 	14	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2702381	1	38	14	4	0	1	1	12	 	 	14	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1
0	2704721	1	72	10	35	0	3	1	6	 	 	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	2705406	2	40	16	15	1	1	1	13	1	0	16	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0	2711361	1	36	12	7	0	3	1	9	 	 	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	2713461	1	46	14	20	0	1	1	9	 	 	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	2714781	2	78	13	56	0	3	1	12	 	 	13	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2716696	1	69	13	16	0	3	1	13	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	2717481	2	48	5	15	0	3	1	5	 	 	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2719291	2	29	11	9	0	3	1	10	 	 	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	2722205	2	20	15	1	0	1	2	9	0	0	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2723611	2	61	18	41	0	3	1	13	 	 	18	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0
0	2724356	2	35	16	9	1	3	1	12	0	0	16	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2725295	2	29	18	1	0	3	1	12	0	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	2726401	2	40	11	11	0	3	1	9	 	 	11	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
1	2732375	2	37	6	2	0	1	2	9	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	2733643	1	64	19	22	1	3	1	10	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2735421	1	42	14	14	0	1	1	9	 	 	14	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0	2736284	2	28	9	12	0	3	2	10	 	 	9	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	2737331	1	33	14	10	0	3	1	9	 	 	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
1	2739513	2	51	13	5	0	1	2	11	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	2740543	2	54	13	31	0	3	1	8	1	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0	2744281	1	28	14	11	0	1	1	12	 	 	14	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
1	2746506	2	50	12	5	0	1	1	10	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2747491	2	49	11	33	0	2	1	7	 	 	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	2751461	2	46	17	26	0	3	1	9	 	 	17	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	2753551	1	55	15	34	0	1	1	10	 	 	15	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2756231	2	23	10	6	0	3	1	10	 	 	10	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2757531	2	53	17	33	0	3	1	9	 	 	17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2758456	2	45	14	6	1	2	1	10	1	0	14	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2763486	1	48	7	16	1	1	1	10	1	0	7	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2764561	2	56	11	23	0	2	1	8	 	 	11	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2765291	2	29	10	15	0	3	1	12	 	 	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	2768761	1	76	13	53	0	1	1	9	 	 	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	2769621	2	62	18	38	0	3	1	3	 	 	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2771331	1	33	13	5	0	3	1	13	 	 	13	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1
0	2773391	1	39	18	9	0	1	1	14	 	 	18	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0	2775495	1	49	6	22	1	3	1	11	0	0	6	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0	2776351	1	35	14	16	0	1	1	13	 	 	14	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	2777215	1	21	12	2	0	3	2	10	0	0	12	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	2778431	1	43	14	22	0	3	1	12	 	 	14	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	2780461	2	46	12	28	0	3	1	9	 	 	12	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	2781773	1	77	14	12	0	3	1	10	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	2783571	1	57	17	38	0	1	1	13	 	 	17	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2784335	1	33	10	9	0	3	2	9	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2785271	1	27	12	6	0	1	1	12	 	 	12	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0
0	2786666	1	66	13	23	1	1	1	13	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	2788351	2	35	19	8	0	3	1	14	 	 	19	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
1	2791391	2	39	15	5	1	1	1	10	0	0	15	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
0	2792381	2	38	14	14	0	1	1	8	 	 	14	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2793416	2	41	9	2	1	1	1	13	0	0	9	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1	2795343	1	34	12	1	0	1	1	9	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2796782	2	78	8	55	0	1	2	12	 	 	8	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2797496	2	49	12	29	1	2	1	8	0	0	12	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2798711	1	71	6	54	0	1	1	6	 	 	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	2799525	1	52	13	13	1	1	2	12	0	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	2800266	1	26	7	9	0	1	1	12	0	0	7	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0	2803531	2	53	13	35	0	3	1	9	 	 	13	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0	2806576	1	57	7	2	1	1	1	12	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	2808495	1	49	2	21	1	3	1	9	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2809516	1	51	15	5	1	1	1	12	1	0	15	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	2812441	2	44	11	28	0	3	1	9	 	 	11	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
1	2813321	1	32	14	11	0	1	1	11	 	 	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2814495	1	49	8	2	1	3	2	12	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	2817571	2	57	15	23	0	3	1	12	 	 	15	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	2818471	1	47	19	23	0	1	1	12	 	 	19	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
0	2819881	2	88	10	58	0	3	1	4	 	 	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2820571	2	57	19	36	0	3	1	12	 	 	19	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	2822526	2	52	19	17	1	3	1	12	0	0	19	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2825881	1	88	10	1	0	1	2	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2828511	1	51	6	18	0	1	1	9	 	 	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2832291	1	29	8	11	0	1	1	7	 	 	8	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	2834301	2	30	9	13	0	3	1	8	 	 	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2836511	2	51	6	33	0	2	1	9	 	 	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2839411	1	41	12	24	0	1	1	13	 	 	12	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0	2840371	2	37	7	20	0	3	1	9	 	 	7	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	2842781	2	78	10	52	0	3	1	12	 	 	10	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0	2843431	1	43	19	21	0	1	1	14	 	 	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	2844291	2	29	13	6	0	3	1	10	 	 	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	2845381	2	38	10	3	0	3	1	9	1	0	10	 	 	 	 	 	 	 	0	0	0	0	0	0	0	0	1	1
0	2846315	2	31	3	2	0	2	2	9	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2847371	2	37	16	15	0	3	1	12	 	 	16	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0
0	2848761	2	76	10	54	0	3	1	5	 	 	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	2852225	2	22	10	1	1	3	1	10	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	2853301	2	30	5	9	0	1	1	7	 	 	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	2854401	1	40	16	3	0	1	1	9	 	 	16	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2855671	2	67	5	49	0	3	1	5	 	 	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	2857341	1	34	19	0	0	1	2	13	0	0	19	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	2859286	2	28	3	6	0	1	1	13	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	2861215	1	21	15	0	1	3	2	10	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2866471	1	47	15	23	0	1	1	9	 	 	15	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2868606	1	60	14	24	0	2	1	9	1	0	14	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2869721	1	72	11	20	0	1	1	7	 	 	11	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	2871516	1	51	13	4	0	3	1	13	1	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2874421	1	42	16	15	0	1	1	12	 	 	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2877411	2	41	6	18	0	1	1	9	 	 	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2878781	1	78	15	24	0	2	1	5	 	 	15	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	2880391	1	39	14	13	0	1	1	12	 	 	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	2881561	2	56	13	42	0	3	1	9	 	 	13	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	2883461	2	46	8	12	0	3	1	7	 	 	8	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	2884681	2	68	13	46	0	1	1	14	 	 	13	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	2885256	2	25	6	9	0	2	1	12	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2887261	2	26	8	9	0	3	1	9	 	 	8	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2890236	1	23	15	3	0	1	1	6	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	2891361	2	36	14	1	0	2	2	12	0	0	14	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0	2892291	2	29	10	 	0	3	1	10	 	 	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2895566	1	56	8	36	1	1	1	10	1	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	2897401	1	40	14	10	0	1	1	10	 	 	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	2898641	2	64	18	35	0	3	1	12	 	 	18	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	2901465	2	46	3	0	0	2	2	10	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2902291	2	29	16	6	0	3	1	12	 	 	16	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
0	2903453	2	45	8	10	0	3	2	10	0	0	8	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2904546	1	54	17	12	1	1	1	13	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2906325	1	32	12	1	0	1	1	9	0	1	12	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2907761	2	76	11	52	0	3	1	4	 	 	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2908413	1	41	11	2	0	2	1	12	 	 	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	2910801	1	80	15	60	0	1	1	7	 	 	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2913266	1	26	14	8	0	1	1	13	 	 	14	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1	2915356	2	35	11	2	0	1	1	12	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	2917751	1	75	11	54	0	3	1	6	 	 	11	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	2918525	1	52	15	5	1	3	1	12	0	0	15	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0
0	2919505	2	50	16	22	1	3	1	12	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	2923486	2	48	15	19	1	1	1	14	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	2924471	1	47	16	24	0	1	1	12	 	 	16	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	2925235	1	23	7	5	0	1	1	6	 	 	7	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
1	2926403	2	40	17	1	0	3	2	9	0	0	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	2928503	1	50	16	3	0	2	2	12	0	0	16	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2929295	2	29	9	13	0	3	1	12	1	0	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2931391	1	39	9	13	0	1	1	12	 	 	9	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
0	2932541	2	54	12	28	0	2	1	9	 	 	12	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2934316	2	31	6	12	0	1	1	10	 	 	6	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	2936265	1	26	11	2	0	2	2	9	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	2937511	1	51	10	31	0	3	1	9	 	 	10	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2939601	2	60	12	40	0	3	1	6	 	 	12	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	2940495	2	49	19	1	0	1	2	14	0	0	19	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0
0	2942506	1	50	18	21	1	3	1	10	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0	2943451	2	45	13	24	0	3	1	9	 	 	13	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	2945701	1	70	12	22	0	3	1	9	 	 	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2947543	2	54	11	13	0	3	1	10	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	2950445	1	44	9	0	0	2	1	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	2958495	2	49	14	7	0	1	2	14	0	0	14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1	2959235	2	23	13	1	0	1	2	12	0	0	13	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2961446	2	44	15	9	1	1	1	12	0	0	15	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	2962421	1	42	14	3	0	1	2	12	0	0	14	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	2963351	2	35	14	14	0	1	1	12	 	 	14	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2965291	2	29	7	11	0	3	1	9	 	 	7	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0	2967381	2	38	7	9	0	3	1	9	 	 	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2968566	2	56	14	29	1	3	1	13	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2970391	1	39	19	17	0	1	1	13	 	 	19	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1	2971315	1	31	12	1	0	3	2	12	0	0	12	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	2972195	2	19	14	1	0	3	1	10	 	 	14	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
1	2973265	2	26	19	14	0	1	1	14	0	0	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2974271	2	27	13	12	0	1	1	13	 	 	13	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
1	2975453	2	45	5	1	1	2	2	12	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0	2976481	2	48	10	28	0	3	1	9	 	 	10	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	2977341	1	34	10	8	0	1	1	9	 	 	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2978391	1	39	16	16	0	1	1	12	 	 	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	2979633	2	63	4	0	0	3	2	11	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2982581	1	58	13	19	0	1	1	9	 	 	13	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1	2983365	2	36	11	1	0	1	2	13	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2984311	1	31	12	9	0	1	1	11	 	 	12	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2985453	2	45	12	13	0	3	2	9	0	0	12	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
1	2986301	2	30	13	6	0	3	2	12	 	 	13	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	2987583	1	58	6	41	0	1	1	7	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1	2988441	1	44	15	13	0	3	1	9	 	 	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
0	2989771	1	77	13	54	0	1	1	12	 	 	13	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1
0	2990611	1	61	16	34	0	1	1	9	 	 	16	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1	2991315	2	31	12	4	0	3	2	9	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	2992381	1	38	14	14	0	1	1	12	 	 	14	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	2995451	1	45	18	29	0	3	1	12	 	 	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	2997563	2	56	11	4	0	1	2	12	0	0	11	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3000751	1	75	9	56	0	1	1	5	 	 	9	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
1	3004285	1	28	12	0	0	1	2	12	0	0	12	 	 	 	 	 	 	 	0	0	1	0	0	0	0	0	0	0
0	3005451	1	45	11	6	0	1	1	9	 	 	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	3006481	1	48	9	25	0	1	1	9	 	 	9	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
1	3007443	2	44	7	4	1	3	2	12	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3008511	2	51	13	23	0	3	1	9	 	 	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3009346	1	34	15	6	1	1	1	12	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	3010291	2	29	13	12	0	3	1	10	 	 	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	3013891	1	89	14	64	0	1	1	13	 	 	14	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
